case:concept:name;concept:name;concept:flops;concept:operation;concept:kernel;timestamp:start;timestamp:end
algorithm1_128;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670694963565975e9;1.67069496358266e9
algorithm3_111;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694963591163e9;1.670694963606588e9
algorithm3_111;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694963606588e9;1.670694963623132e9
algorithm3_111;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694963623132e9;1.670694963638364e9
algorithm1_125;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694963705405e9;1.670694963720839e9
algorithm1_125;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670694963720839e9;1.670694963737445e9
algorithm1_125;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670694963737445e9;1.670694963753937e9
algorithm3_122;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694963769459e9;1.670694963786161e9
algorithm3_122;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694963786161e9;1.670694963801553e9
algorithm3_122;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694963801553e9;1.67069496381682e9
algorithm3_129;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694963822255e9;1.670694963837673e9
algorithm3_129;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694963837673e9;1.67069496385348e9
algorithm3_129;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.67069496385348e9;1.670694963868741e9
algorithm2_118;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694963874133e9;1.670694963889581e9
algorithm2_118;gemm_2e+09;2e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670694963889581e9;1.670694963904993e9
algorithm2_118;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694963904993e9;1.670694963920218e9
algorithm5_129;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.67069496392832e9;1.670694963943823e9
algorithm5_129;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694963943823e9;1.670694963959169e9
algorithm5_129;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694963959169e9;1.670694963974524e9
algorithm5_111;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694963981768e9;1.670694963997289e9
algorithm5_111;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694963997289e9;1.670694964012626e9
algorithm5_111;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964012626e9;1.670694964029228e9
algorithm2_13;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694964044206e9;1.670694964061323e9
algorithm2_13;gemm_2e+09;2e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670694964061323e9;1.670694964077867e9
algorithm2_13;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964077867e9;1.670694964093201e9
algorithm5_119;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694964098784e9;1.670694964114321e9
algorithm5_119;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694964114321e9;1.670694964129657e9
algorithm5_119;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964129657e9;1.670694964145054e9
algorithm4_111;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694964154493e9;1.670694964171169e9
algorithm4_111;gemm_2e+09;2e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670694964171169e9;1.670694964187684e9
algorithm4_111;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694964187684e9;1.670694964204369e9
algorithm2_121;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694964217639e9;1.670694964233185e9
algorithm2_121;gemm_2e+09;2e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670694964233185e9;1.670694964248663e9
algorithm2_121;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964248663e9;1.670694964263987e9
algorithm0_128;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694964272175e9;1.670694964288933e9
algorithm0_128;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670694964288933e9;1.670694964304374e9
algorithm0_128;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694964304374e9;1.67069496431986e9
algorithm3_115;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694964325129e9;1.670694964340634e9
algorithm3_115;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694964340634e9;1.670694964356455e9
algorithm3_115;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694964356455e9;1.6706949643718e9
algorithm3_15;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694964377213e9;1.670694964392706e9
algorithm3_15;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694964392706e9;1.670694964408342e9
algorithm3_15;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694964408342e9;1.670694964423656e9
algorithm5_124;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694964431397e9;1.670694964446907e9
algorithm5_124;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694964446907e9;1.670694964462238e9
algorithm5_124;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964462238e9;1.6706949644776e9
algorithm5_126;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694964483244e9;1.670694964498755e9
algorithm5_126;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694964498755e9;1.670694964514101e9
algorithm5_126;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964514101e9;1.670694964529486e9
algorithm4_127;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694964534853e9;1.670694964550706e9
algorithm4_127;gemm_2e+09;2e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670694964550706e9;1.67069496456611e9
algorithm4_127;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.67069496456611e9;1.670694964581595e9
algorithm5_128;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694964587231e9;1.670694964602792e9
algorithm5_128;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694964602792e9;1.6706949646182e9
algorithm5_128;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.6706949646182e9;1.670694964633778e9
algorithm5_113;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694964638398e9;1.670694964654181e9
algorithm5_113;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694964654181e9;1.670694964669784e9
algorithm5_113;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964669784e9;1.670694964685405e9
algorithm0_15;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694964690053e9;1.670694964705892e9
algorithm0_15;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670694964705892e9;1.670694964721633e9
algorithm0_15;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694964721633e9;1.670694964737363e9
algorithm1_114;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694964741953e9;1.67069496475772e9
algorithm1_114;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.67069496475772e9;1.670694964773508e9
algorithm1_114;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670694964773508e9;1.670694964789203e9
algorithm4_18;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.67069496479347e9;1.670694964809268e9
algorithm4_18;gemm_2e+09;2e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670694964809268e9;1.670694964825223e9
algorithm4_18;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694964825223e9;1.670694964840923e9
algorithm0_120;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694964845169e9;1.670694964860978e9
algorithm0_120;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670694964860978e9;1.670694964876675e9
algorithm0_120;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694964876675e9;1.670694964892329e9
algorithm5_116;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694964896972e9;1.67069496491282e9
algorithm5_116;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.67069496491282e9;1.670694964928409e9
algorithm5_116;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964928409e9;1.670694964943995e9
algorithm2_113;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694964948643e9;1.670694964964446e9
algorithm2_113;gemm_2e+09;2e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670694964964446e9;1.670694964980144e9
algorithm2_113;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694964980144e9;1.670694964995767e9
algorithm1_122;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694965000027e9;1.67069496501612e9
algorithm1_122;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.67069496501612e9;1.670694965031904e9
algorithm1_122;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670694965031904e9;1.670694965047584e9
algorithm3_12;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694965051837e9;1.670694965067606e9
algorithm3_12;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694965067606e9;1.670694965083348e9
algorithm3_12;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694965083348e9;1.67069496509896e9
algorithm2_123;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694965103559e9;1.670694965119326e9
algorithm2_123;gemm_2e+09;2e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670694965119326e9;1.670694965135002e9
algorithm2_123;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694965135002e9;1.670694965150646e9
algorithm3_128;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694965155318e9;1.670694965171121e9
algorithm3_128;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694965171121e9;1.670694965186856e9
algorithm3_128;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694965186856e9;1.67069496520245e9
algorithm3_18;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694965207097e9;1.670694965222884e9
algorithm3_18;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694965222884e9;1.670694965238641e9
algorithm3_18;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694965238641e9;1.670694965254274e9
algorithm0_118;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694965258529e9;1.670694965274301e9
algorithm0_118;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670694965274301e9;1.670694965290338e9
algorithm0_118;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694965290338e9;1.670694965306021e9
algorithm1_117;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694965310352e9;1.67069496532612e9
algorithm1_117;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.67069496532612e9;1.670694965341917e9
algorithm1_117;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670694965341917e9;1.670694965357583e9
algorithm5_17;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694965362209e9;1.670694965377986e9
algorithm5_17;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694965377986e9;1.670694965393589e9
algorithm5_17;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694965393589e9;1.670694965409189e9
algorithm1_113;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694965413753e9;1.670694965429538e9
algorithm1_113;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670694965429538e9;1.670694965445339e9
algorithm1_113;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670694965445339e9;1.670694965461015e9
algorithm3_14;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694965465301e9;1.670694965481445e9
algorithm3_14;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694965481445e9;1.670694965497194e9
algorithm3_14;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694965497194e9;1.670694965512766e9
algorithm4_129;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694965517075e9;1.67069496553286e9
algorithm4_129;gemm_2e+09;2e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.67069496553286e9;1.670694965548454e9
algorithm4_129;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694965548454e9;1.670694965564185e9
algorithm4_116;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.67069496556886e9;1.670694965584646e9
algorithm4_116;gemm_2e+09;2e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670694965584646e9;1.670694965600245e9
algorithm4_116;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694965600245e9;1.670694965615969e9
algorithm0_124;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694965620559e9;1.67069496563633e9
algorithm0_124;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.67069496563633e9;1.670694965652009e9
algorithm0_124;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694965652009e9;1.670694965667669e9
algorithm3_19;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694965672264e9;1.670694965688107e9
algorithm3_19;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670694965688107e9;1.670694965703839e9
algorithm3_19;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670694965703839e9;1.670694965719422e9
algorithm5_16;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.67069496572384e9;1.670694965739627e9
algorithm5_16;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694965739627e9;1.670694965755547e9
algorithm5_16;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694965755547e9;1.670694965771178e9
algorithm1_12;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.67069496577546e9;1.670694965791238e9
algorithm1_12;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670694965791238e9;1.670694965807008e9
algorithm1_12;gemm_2e+09;2e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670694965807008e9;1.670694965822678e9
algorithm2_17;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694965827348e9;1.670694965843154e9
algorithm2_17;gemm_2e+09;2e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670694965843154e9;1.670694965858838e9
algorithm2_17;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694965858838e9;1.670694965874494e9
algorithm5_123;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694965879081e9;1.670694965894868e9
algorithm5_123;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694965894868e9;1.670694965910499e9
algorithm5_123;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694965910499e9;1.670694965926099e9
algorithm5_12;gemm_2e+09;2e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670694965930413e9;1.670694965946526e9
algorithm5_12;gemm_2e+09;2e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670694965946526e9;1.670694965962163e9
algorithm5_12;gemm_2e+09;2e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670694965962163e9;1.670694965977771e9
algorithm4_10;gemm_2e+09;2e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670694965982117e9;1.670694965997884e9
algorithm4_10;gemm_2e+09;2e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670694965997884e9;1.670694966013506e9
algorithm4_10;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694966013506e9;1.67069496602919e9
algorithm0_114;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670694966034028e9;1.670694966049833e9
algorithm0_114;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670694966049833e9;1.670694966065536e9
algorithm0_114;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694966065536e9;1.670694966081291e9
algorithm0_18;gemm_2e+09;2e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.67069496608589e9;1.670694966101691e9
algorithm0_18;gemm_2e+09;2e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670694966101691e9;1.670694966117416e9
algorithm0_18;gemm_2e+09;2e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670694966117416e9;1.670694966133135e9
