case:concept:name;concept:name;concept:flops;concept:operation;concept:kernel;timestamp:start;timestamp:end
algorithm3_111;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755144304275e9;1.6707551443101e9
algorithm0_15;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755144362213e9;1.670755144368321e9
algorithm0_15;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755144368321e9;1.670755144374074e9
algorithm0_15;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144374074e9;1.670755144380005e9
algorithm3_117;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755144384776e9;1.670755144391585e9
algorithm3_117;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670755144391585e9;1.670755144398474e9
algorithm3_117;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755144398474e9;1.670755144404379e9
algorithm0_119;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755144408772e9;1.670755144415269e9
algorithm0_119;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755144415269e9;1.67075514442148e9
algorithm0_119;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.67075514442148e9;1.670755144427489e9
algorithm2_17;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144432303e9;1.670755144440328e9
algorithm2_17;gemm_2.08e+09;2.08e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670755144440328e9;1.670755144447789e9
algorithm2_17;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144447789e9;1.670755144454563e9
algorithm5_11;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755144465267e9;1.67075514447201e9
algorithm5_11;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.67075514447201e9;1.670755144478927e9
algorithm5_11;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670755144478927e9;1.670755144485795e9
algorithm2_118;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144492478e9;1.670755144499307e9
algorithm2_118;gemm_2.08e+09;2.08e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670755144499307e9;1.670755144506542e9
algorithm2_118;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144506542e9;1.670755144512739e9
algorithm4_18;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144517224e9;1.67075514452391e9
algorithm4_18;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.67075514452391e9;1.670755144531227e9
algorithm4_18;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670755144531227e9;1.670755144537702e9
algorithm5_113;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755144542065e9;1.670755144548811e9
algorithm5_113;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670755144548811e9;1.670755144555717e9
algorithm5_113;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670755144555717e9;1.670755144562176e9
algorithm1_113;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755144567685e9;1.670755144573999e9
algorithm1_113;gemm_1.97e+09;1.97e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670755144573999e9;1.670755144579979e9
algorithm1_113;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755144579979e9;1.670755144586121e9
algorithm1_114;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755144590852e9;1.670755144597479e9
algorithm1_114;gemm_1.97e+09;1.97e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670755144597479e9;1.67075514460405e9
algorithm1_114;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.67075514460405e9;1.670755144610288e9
algorithm2_13;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144614708e9;1.670755144621401e9
algorithm2_13;gemm_2.08e+09;2.08e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670755144621401e9;1.670755144628666e9
algorithm2_13;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144628666e9;1.670755144634805e9
algorithm4_111;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144639171e9;1.670755144645569e9
algorithm4_111;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670755144645569e9;1.670755144652005e9
algorithm4_111;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670755144652005e9;1.670755144658494e9
algorithm3_15;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755144663611e9;1.670755144670646e9
algorithm3_15;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670755144670646e9;1.670755144677924e9
algorithm3_15;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755144677924e9;1.670755144684133e9
algorithm2_12;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144691009e9;1.670755144697485e9
algorithm2_12;gemm_2.08e+09;2.08e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670755144697485e9;1.670755144704177e9
algorithm2_12;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144704177e9;1.670755144710336e9
algorithm0_14;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.67075514471486e9;1.670755144721774e9
algorithm0_14;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755144721774e9;1.670755144729014e9
algorithm0_14;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144729014e9;1.670755144735219e9
algorithm0_17;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755144739655e9;1.670755144746309e9
algorithm0_17;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755144746309e9;1.670755144752937e9
algorithm0_17;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144752937e9;1.670755144759137e9
algorithm5_14;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755144763864e9;1.670755144770263e9
algorithm5_14;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670755144770263e9;1.67075514477666e9
algorithm5_14;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.67075514477666e9;1.670755144783141e9
algorithm0_19;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755144787861e9;1.670755144794266e9
algorithm0_19;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755144794266e9;1.670755144800348e9
algorithm0_19;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144800348e9;1.67075514480652e9
algorithm2_111;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144810953e9;1.670755144817667e9
algorithm2_111;gemm_2.08e+09;2.08e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670755144817667e9;1.670755144824069e9
algorithm2_111;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144824069e9;1.670755144830218e9
algorithm5_116;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755144834581e9;1.670755144841084e9
algorithm5_116;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670755144841084e9;1.670755144847491e9
algorithm5_116;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670755144847491e9;1.670755144854027e9
algorithm4_115;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144858751e9;1.670755144865521e9
algorithm4_115;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670755144865521e9;1.670755144872583e9
algorithm4_115;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670755144872583e9;1.670755144879142e9
algorithm3_110;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.67075514488384e9;1.670755144890442e9
algorithm3_110;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670755144890442e9;1.670755144897135e9
algorithm3_110;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755144897135e9;1.670755144903347e9
algorithm0_116;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.67075514490807e9;1.670755144914938e9
algorithm0_116;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755144914938e9;1.670755144921856e9
algorithm0_116;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144921856e9;1.67075514492813e9
algorithm2_113;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144932575e9;1.67075514493928e9
algorithm2_113;gemm_2.08e+09;2.08e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.67075514493928e9;1.670755144946583e9
algorithm2_113;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144946583e9;1.670755144952818e9
algorithm4_110;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755144957205e9;1.67075514496362e9
algorithm4_110;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.67075514496362e9;1.670755144970103e9
algorithm4_110;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670755144970103e9;1.67075514497661e9
algorithm0_12;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755144981646e9;1.670755144988345e9
algorithm0_12;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755144988345e9;1.670755144994982e9
algorithm0_12;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755144994982e9;1.67075514500126e9
algorithm1_115;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.67075514500592e9;1.670755145012182e9
algorithm1_115;gemm_1.97e+09;1.97e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670755145012182e9;1.670755145018246e9
algorithm1_115;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755145018246e9;1.670755145024427e9
algorithm3_14;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755145028912e9;1.67075514503625e9
algorithm3_14;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.67075514503625e9;1.670755145043503e9
algorithm3_14;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755145043503e9;1.670755145049731e9
algorithm3_18;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755145054093e9;1.670755145060912e9
algorithm3_18;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670755145060912e9;1.6707551450679e9
algorithm3_18;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.6707551450679e9;1.670755145074148e9
algorithm4_17;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.67075514507889e9;1.670755145085927e9
algorithm4_17;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670755145085927e9;1.670755145093235e9
algorithm4_17;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670755145093235e9;1.670755145099789e9
algorithm3_116;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755145104453e9;1.670755145110939e9
algorithm3_116;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670755145110939e9;1.67075514511735e9
algorithm3_116;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.67075514511735e9;1.670755145123547e9
algorithm2_11;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755145128206e9;1.670755145134705e9
algorithm2_11;gemm_2.08e+09;2.08e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670755145134705e9;1.670755145141101e9
algorithm2_11;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755145141101e9;1.670755145147246e9
algorithm3_118;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755145151769e9;1.670755145158579e9
algorithm3_118;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670755145158579e9;1.670755145165902e9
algorithm3_118;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755145165902e9;1.67075514517212e9
algorithm0_115;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755145176518e9;1.670755145182846e9
algorithm0_115;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755145182846e9;1.670755145188899e9
algorithm0_115;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755145188899e9;1.670755145195066e9
algorithm3_13;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755145199826e9;1.670755145206315e9
algorithm3_13;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670755145206315e9;1.670755145212741e9
algorithm3_13;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755145212741e9;1.670755145218926e9
algorithm1_12;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755145223639e9;1.670755145230023e9
algorithm1_12;gemm_1.97e+09;1.97e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670755145230023e9;1.670755145236103e9
algorithm1_12;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755145236103e9;1.670755145242297e9
algorithm0_10;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755145246617e9;1.670755145253233e9
algorithm0_10;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670755145253233e9;1.670755145259358e9
algorithm0_10;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755145259358e9;1.670755145265526e9
algorithm5_13;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755145269919e9;1.670755145276712e9
algorithm5_13;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670755145276712e9;1.670755145283677e9
algorithm5_13;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670755145283677e9;1.670755145290229e9
algorithm3_19;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670755145294982e9;1.670755145301489e9
algorithm3_19;gemm_2.09e+09;2.09e+09;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670755145301489e9;1.670755145307923e9
algorithm3_19;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755145307923e9;1.6707551453141e9
algorithm0_112;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.67075514531875e9;1.67075514532511e9
algorithm0_112;gemm_1.96e+09;1.96e+09;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.67075514532511e9;1.670755145331197e9
algorithm0_112;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755145331197e9;1.670755145337354e9
algorithm5_118;gemm_2.09e+09;2.09e+09;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.67075514534206e9;1.670755145348612e9
algorithm5_118;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670755145348612e9;1.670755145355028e9
algorithm5_118;gemm_2.11e+09;2.11e+09;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670755145355028e9;1.670755145361505e9
algorithm2_110;gemm_2.08e+09;2.08e+09;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670755145365935e9;1.670755145372635e9
algorithm2_110;gemm_2.08e+09;2.08e+09;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670755145372635e9;1.670755145379957e9
algorithm2_110;gemm_1.99e+09;1.99e+09;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670755145379957e9;1.670755145386174e9
algorithm1_112;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755145390543e9;1.670755145397192e9
algorithm1_112;gemm_1.97e+09;1.97e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670755145397192e9;1.670755145403786e9
algorithm1_112;gemm_1.99e+09;1.99e+09;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670755145403786e9;1.670755145410069e9
algorithm1_11;gemm_2.06e+09;2.06e+09;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670755145414702e9;1.670755145421383e9
algorithm1_11;gemm_1.97e+09;1.97e+09;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.670755145421383e9;1.670755145427995e9
