case:concept:name;concept:name;concept:flops;concept:operation;concept:kernel;timestamp:start;timestamp:end
algorithm5_51;gemm_1.8e+06;1.8e+06;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.67069261121145e9;1.670692611211497e9
algorithm4_50;gemm_1.08e+05;1.08e+05;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670692611211738e9;1.67069261121177e9
algorithm4_50;gemm_1.62e+06;1.62e+06;tmp4 = (A tmp2);gemm!('N', 'N', 1.0, ml0, ml4, 0.0, ml5);1.67069261121177e9;1.670692611211818e9
algorithm4_50;gemm_1.62e+06;1.62e+06;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670692611211818e9;1.670692611211859e9
algorithm2_51;gemm_1.08e+05;1.08e+05;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670692611212094e9;1.670692611212103e9
algorithm2_51;gemm_9.72e+04;9.72e+04;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670692611212103e9;1.670692611212136e9
algorithm2_51;gemm_1.62e+06;1.62e+06;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670692611212136e9;1.670692611212182e9
algorithm3_52;gemm_1.08e+05;1.08e+05;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.67069261121242e9;1.670692611212429e9
algorithm3_52;gemm_1.2e+05;1.2e+05;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670692611212429e9;1.670692611212464e9
algorithm3_52;gemm_1.8e+06;1.8e+06;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670692611212464e9;1.670692611212511e9
algorithm0_51;gemm_1.08e+05;1.08e+05;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670692611212746e9;1.670692611212754e9
algorithm0_51;gemm_1.08e+05;1.08e+05;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670692611212754e9;1.670692611212763e9
algorithm0_51;gemm_1.08e+05;1.08e+05;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670692611212763e9;1.670692611212795e9
algorithm1_51;gemm_1.08e+05;1.08e+05;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670692611213031e9;1.670692611213038e9
algorithm1_51;gemm_1.08e+05;1.08e+05;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670692611213038e9;1.670692611213046e9
algorithm1_51;gemm_1.08e+05;1.08e+05;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670692611213046e9;1.670692611213073e9
algorithm5_50;gemm_1.08e+05;1.08e+05;tmp2 = (B C);gemm!('N', 'N', 1.0, ml1, ml2, 0.0, ml4);1.670692611213314e9;1.670692611213348e9
algorithm5_50;gemm_1.8e+06;1.8e+06;tmp5 = (tmp2 D);gemm!('N', 'N', 1.0, ml4, ml3, 0.0, ml5);1.670692611213348e9;1.670692611213392e9
algorithm5_50;gemm_1.8e+06;1.8e+06;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670692611213392e9;1.670692611213439e9
algorithm2_50;gemm_1.08e+05;1.08e+05;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670692611213674e9;1.670692611213685e9
algorithm2_50;gemm_9.72e+04;9.72e+04;tmp4 = (tmp1 C);gemm!('N', 'N', 1.0, ml4, ml2, 0.0, ml5);1.670692611213685e9;1.670692611213717e9
algorithm2_50;gemm_1.62e+06;1.62e+06;tmp6 = (tmp4 D);gemm!('N', 'N', 1.0, ml5, ml3, 0.0, ml6);1.670692611213717e9;1.670692611213756e9
algorithm3_51;gemm_1.08e+05;1.08e+05;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670692611214004e9;1.670692611214014e9
algorithm3_51;gemm_1.2e+05;1.2e+05;tmp5 = (B tmp3);gemm!('N', 'N', 1.0, ml1, ml4, 0.0, ml5);1.670692611214014e9;1.670692611214049e9
algorithm3_51;gemm_1.8e+06;1.8e+06;tmp6 = (A tmp5);gemm!('N', 'N', 1.0, ml0, ml5, 0.0, ml6);1.670692611214049e9;1.670692611214094e9
algorithm0_50;gemm_1.08e+05;1.08e+05;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml4);1.670692611214337e9;1.670692611214345e9
algorithm0_50;gemm_1.08e+05;1.08e+05;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml5);1.670692611214345e9;1.670692611214353e9
algorithm0_50;gemm_1.08e+05;1.08e+05;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml5, ml4, 0.0, ml6);1.670692611214353e9;1.67069261121438e9
algorithm1_52;gemm_1.08e+05;1.08e+05;tmp1 = (A B);gemm!('N', 'N', 1.0, ml0, ml1, 0.0, ml4);1.670692611214619e9;1.670692611214626e9
algorithm1_52;gemm_1.08e+05;1.08e+05;tmp3 = (C D);gemm!('N', 'N', 1.0, ml2, ml3, 0.0, ml5);1.670692611214626e9;1.670692611214634e9
algorithm1_52;gemm_1.08e+05;1.08e+05;tmp6 = (tmp1 tmp3);gemm!('N', 'N', 1.0, ml4, ml5, 0.0, ml6);1.670692611214634e9;1.670692611214662e9
